TermName,DistrictName,District_StateID,SchoolName,School_StateID,StudentID,Student_StateID,Subject,Course,GrowthMeasureYN,NormsReferenceData,WISelectedAYFall,WISelectedAYWinter,WISelectedAYSpring,WIPreviousAYFall,WIPreviousAYWinter,WIPreviousAYSpring,TestType,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,FallToFallProjectedGrowth,FallToFallObservedGrowth,FallToFallObservedGrowthSE,FallToFallMetProjectedGrowth,FallToFallConditionalGrowthIndex,FallToFallConditionalGrowthPercentile,FallToFallGrowthQuintile,FallToWinterProjectedGrowth,FallToWinterObservedGrowth,FallToWinterObservedGrowthSE,FallToWinterMetProjectedGrowth,FallToWinterConditionalGrowthIndex,FallToWinterConditionalGrowthPercentile,FallToWinterGrowthQuintile,FallToSpringProjectedGrowth,FallToSpringObservedGrowth,FallToSpringObservedGrowthSE,FallToSpringMetProjectedGrowth,FallToSpringConditionalGrowthIndex,FallToSpringConditionalGrowthPercentile,FallToSpringGrowthQuintile,WinterToWinterProjectedGrowth,WinterToWinterObservedGrowth,WinterToWinterObservedGrowthSE,WinterToWinterMetProjectedGrowth,WinterToWinterConditionalGrowthIndex,WinterToWinterConditionalGrowthPercentile,WinterToWinterGrowthQuintile,WinterToSpringProjectedGrowth,WinterToSpringObservedGrowth,WinterToSpringObservedGrowthSE,WinterToSpringMetProjectedGrowth,WinterToSpringConditionalGrowthIndex,WinterToSpringConditionalGrowthPercentile,WinterToSpringGrowthQuintile,SpringToSpringProjectedGrowth,SpringToSpringObservedGrowth,SpringToSpringObservedGrowthSE,SpringToSpringMetProjectedGrowth,SpringToSpringConditionalGrowthIndex,SpringToSpringConditionalGrowthPercentile,SpringToSpringGrowthQuintile,LexileScore,LexileMin,LexileMax,QuantileScore,QuantileMin,QuantileMax,Goal1Name,Goal1RitScore,Goal1StdErr,Goal1Range,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2StdErr,Goal2Range,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3StdErr,Goal3Range,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4StdErr,Goal4Range,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5StdErr,Goal5Range,Goal5Adjective,Goal6Name,Goal6RitScore,Goal6StdErr,Goal6Range,Goal6Adjective,Goal7Name,Goal7RitScore,Goal7StdErr,Goal7Range,Goal7Adjective,Goal8Name,Goal8RitScore,Goal8StdErr,Goal8Range,Goal8Adjective,TypicalFallToFallGrowth,TypicalFallToWinterGrowth,TypicalFallToSpringGrowth,TypicalWinterToWinterGrowth,TypicalWinterToSpringGrowth,TypicalSpringToSpringGrowth,ProjectedProficiencyStudy1,ProjectedProficiencyLevel1,ProjectedProficiencyStudy2,ProjectedProficiencyLevel2,ProjectedProficiencyStudy3,ProjectedProficiencyLevel3,ProjectedProficiencyStudy4,ProjectedProficiencyLevel4,ProjectedProficiencyStudy5,ProjectedProficiencyLevel5,ProjectedProficiencyStudy6,ProjectedProficiencyLevel6,ProjectedProficiencyStudy7,ProjectedProficiencyLevel7,ProjectedProficiencyStudy8,ProjectedProficiencyLevel8,ProjectedProficiencyStudy9,ProjectedProficiencyLevel9,ProjectedProficiencyStudy10,ProjectedProficiencyLevel10
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911900594","","Science","Science K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Science 3-5: for use with NGSS 2013","961192266","08/29/2024","11:01:01","28","180","3.35","4","Low","50","0.0000","8","3","4.77","No","-0.78","22","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","183","6.1","177-189","Low","Physical Science","167","6.7","160-174","Low","Earth and Space Science","192","6.7","185-199","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","5","6","9","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911900974","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 6+ CCSS 2010 V2","953132319","08/14/2024","08:10:28","59","207","3.16","22","LoAvg","44","0.0000","7","2","4.58","No","-0.79","22","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","590Q","540Q","640Q","Operations and Algebraic Thinking","214","6.3","208-220","LoAvg","The Real and Complex Number Systems","199","6.9","192-206","Low","Geometry","208","6.6","201-215","LoAvg","Statistics and Probability","205","6.6","198-212","Low","","","","","","","","","","","","","","","","","","","","","5","4","6","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 1","SAT","Not On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911900974","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 6+ CCSS 2010 V4","953746523","08/13/2024","08:15:01","112","213","3.33","47","Avg","45","0.0000","5","5","4.63","Yes*","0.01","51","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","940L","840L","990L","","","","Literary Text","219","5.9","213-225","HiAvg","Informational Text","208","5.9","202-214","LoAvg","Vocabulary","211","6.0","205-217","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","4","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 2","SAT","Not On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911900974","","Science","Science K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Science 6-8: for use with NGSS 2013","952660702","08/15/2024","08:12:59","55","211","3.47","64","HiAvg","55","0.0000","3","1","4.82","No*","-0.32","37","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","207","6.0","201-213","Avg","Physical Science","206","6.2","200-212","Avg","Earth and Space Science","218","6.3","212-224","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","4","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911900982","","Mathematics","Algebra 1","TRUE","USER","4","","","","","","Survey With Goals","Growth: Algebra 1 CCSS 2010","959369782","08/20/2024","10:36:09","58","208","3.28","10","Low","53","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Equations and Inequalities","203","6.5","196-210","Low","Numerical and Algebraic Expressions","212","7.1","205-219","Low","Functions","213","6.9","206-220","Low","Descriptive Statistics","203","6.6","196-210","Low","","","","","","","","","","","","","","","","","","","","","","4","7","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911900982","","Science","Science K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Science 9-12: for use with NGSS 2013","967977840","09/04/2024","10:33:19","63","205","3.26","32","LoAvg","53","0.0000","2","-2","4.63","No*","-0.64","26","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","216","6.7","209-223","HiAvg","Physical Science","197","6.1","191-203","Low","Earth and Space Science","203","5.7","197-209","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","2","3","3","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911901245","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 6+ CCSS 2010 V2","963422226","08/27/2024","10:27:21","93","223","3.21","70","HiAvg","44","0.0000","6","2","4.60","No*","-0.59","28","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","865Q","815Q","915Q","Operations and Algebraic Thinking","225","6.7","218-232","HiAvg","The Real and Complex Number Systems","224","6.8","217-231","HiAvg","Geometry","230","6.4","224-236","High","Statistics and Probability","213","6.9","206-220","Avg","","","","","","","","","","","","","","","","","","","","","7","5","8","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","Not On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911901245","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 6+ CCSS 2010 V4","962234159","08/28/2024","10:09:49","81","216","3.30","64","HiAvg","53","0.0000","6","12","4.65","Yes","0.84","80","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000L","900L","1050L","","","","Literary Text","215","5.7","209-221","HiAvg","Informational Text","214","5.7","208-220","Avg","Vocabulary","219","5.8","213-225","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","4","","","","ACT College Readiness","On Track 22","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911901245","","Science","Science K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Science 6-8: for use with NGSS 2013","963422202","08/27/2024","13:08:46","66","206","3.25","57","Avg","48","0.0000","4","-2","4.65","No","-0.90","19","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","210","5.7","204-216","HiAvg","Physical Science","201","5.7","195-207","Avg","Earth and Space Science","208","5.7","202-214","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","4","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911901287","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","962234150","08/28/2024","09:48:39","26","167","3.15","6","Low","49","2.3256","14","5","4.54","No","-1.34","9","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EM100Q","EM150Q","EM50Q","Operations and Algebraic Thinking","174","6.6","167-181","Low","Number and Operations","170","6.8","163-177","Low","Measurement and Data","171","6.7","164-178","Low","Geometry","155","6.7","148-162","Low","","","","","","","","","","","","","","","","","","","","","12","9","14","","","","","","HI-Smarter Balanced Assessment Consortia","Level 1","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3911901287","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","962234197","08/28/2024","09:10:03","32","157","3.42","4","Low","38","20.0000","13","12","4.74","No*","-0.14","44","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BR140L","BR240L","BR90L","","","","Literary Text","149","7.7","141-157","Low","Informational Text","155","5.9","149-161","Low","Vocabulary","164","6.0","158-170","Low","","","","","","","","","","","","","","","","","","","","","","","","","","12","10","14","","","","","","HI-Smarter Balanced Assessment Consortia","Level 1","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912000418","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","961192206","08/22/2024","11:23:05","61","207","3.13","44","Avg","53","0.0000","10","11","4.45","Yes*","0.23","59","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","590Q","540Q","640Q","Operations and Algebraic Thinking","201","6.4","195-207","LoAvg","Number and Operations","206","6.4","200-212","Avg","Measurement and Data","211","6.4","205-217","Avg","Geometry","210","6.4","204-216","Avg","","","","","","","","","","","","","","","","","","","","","5","6","10","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 2","SAT","Not On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912000418","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","957598699","08/20/2024","10:54:18","147","215","3.29","74","HiAvg","50","0.0000","7","6","4.62","No*","-0.13","45","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","980L","880L","1030L","","","","Literary Text","220","5.7","214-226","High","Informational Text","210","5.6","204-216","HiAvg","Vocabulary","214","5.7","208-220","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","5","4","5","","","","ACT College Readiness","On Track 24","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912000418","","Science","Science K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Science 3-5: for use with NGSS 2013","971844774","08/29/2024","11:28:08","86","208","3.29","75","HiAvg","53","0.0000","5","-4","4.72","No","-1.43","8","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","213","5.9","207-219","High","Physical Science","214","6.2","208-220","High","Earth and Space Science","198","6.1","192-204","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","5","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912001052","","Mathematics","Math K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","970759059","09/11/2024","09:35:27","90","205","3.30","39","LoAvg","49","2.3256","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","555Q","505Q","605Q","Operations and Algebraic Thinking","208","6.6","201-215","Avg","Number and Operations","207","6.7","200-214","Avg","Measurement and Data","203","6.4","197-209","LoAvg","Geometry","202","6.7","195-209","LoAvg","","","","","","","","","","","","","","","","","","","","","5","6","10","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 2","SAT","Not On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912001052","","Language Arts","Reading","TRUE","2020","4","","","","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","964824620","09/09/2024","09:23:44","103","230","3.55","94","High","63","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1270L","1170L","1320L","","","","Literary Text","225","6.3","219-231","High","Informational Text","230","6.3","224-236","High","Vocabulary","235","5.9","229-241","High","","","","","","","","","","","","","","","","","","","","","","","","","","5","2","3","","","","ACT College Readiness","On Track 24","HI-Smarter Balanced Assessment Consortia","Level 4","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912001052","","Science","Science K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Science 3-5: for use with NGSS 2013","969759327","09/12/2024","08:55:52","61","216","3.35","91","High","48","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","222","5.9","216-228","High","Physical Science","215","5.9","209-221","High","Earth and Space Science","209","6.2","203-215","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","4","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912001424","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","962234128","08/28/2024","08:43:20","53","197","3.21","43","Avg","47","4.6512","11","7","4.61","No*","-0.69","25","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","420Q","370Q","470Q","Operations and Algebraic Thinking","199","6.3","193-205","Avg","Number and Operations","198","6.4","192-204","Avg","Measurement and Data","200","6.7","193-207","Avg","Geometry","192","6.6","185-199","LoAvg","","","","","","","","","","","","","","","","","","","","","10","7","11","","","","","","HI-Smarter Balanced Assessment Consortia","Level 2","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912001424","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","963422213","08/27/2024","08:59:37","46","171","3.27","6","Low","50","2.5000","11","2","4.75","No","-1.20","11","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130L","30L","180L","","","","Literary Text","160","6.7","153-167","Low","Informational Text","172","5.7","166-178","Low","Vocabulary","183","6.8","176-190","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","9","8","11","","","","","","HI-Smarter Balanced Assessment Consortia","Level 1","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","3912001797","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","957598720","08/22/2024","09:40:46","70","218","3.17","72","HiAvg","56","0.0000","10","11","4.46","Yes*","0.20","58","Avg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","780Q","730Q","830Q","Operations and Algebraic Thinking","212","7.2","205-219","Avg","Number and Operations","205","7.0","198-212","LoAvg","Measurement and Data","213","6.8","206-220","Avg","Geometry","237","7.8","229-245","High","","","","","","","","","","","","","","","","","","","","","6","5","10","","","","ACT College Readiness","On Track 22","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","On Track","","","","","","","","","","","","","",""
